user_id,latitude,longitude,crime_reported,time_of_day,area_type,safety_label,crime_type,user_age,user_gender,distance_to_police,weather_condition,day_of_week,special_event_nearby,historical_crime_rate,cctv_coverage
user_1226,10.798769238490376,69.32315410322185,no,night,suburban,safe,none,58,male,8.14070073160239,rainy,Wednesday,no,0.8018984842421734,yes
user_1227,28.301951977868473,86.65304873937993,no,evening,suburban,safe,none,29,female,8.579419235239142,sunny,Thursday,no,0.8352343626682844,yes
user_1228,12.317341590834761,74.55334114847614,yes,morning,suburban,safe,vandalism,20,female,12.430268234874648,sunny,Thursday,no,0.5152256062224535,no
user_1229,24.539559638080192,73.55803713628445,no,evening,suburban,safe,none,44,female,8.824901896450548,foggy,Wednesday,yes,0.35600481751321433,no
user_1230,36.38588665350662,89.37188411265717,no,night,urban,unsafe,none,23,male,0.7154722464119371,rainy,Friday,no,0.5566912739113714,yes
user_1231,8.588742360247386,87.9012465779285,no,evening,rural,safe,none,37,female,14.353836031555142,foggy,Saturday,no,0.5595431630954203,yes
user_1232,16.279251389307873,92.58133294445497,no,morning,urban,safe,none,31,female,6.4355457404859635,rainy,Saturday,yes,0.41360790429511696,yes
user_1233,30.722107639001525,72.52003174097186,yes,afternoon,suburban,safe,burglary,51,male,11.90469596182451,foggy,Monday,no,0.26431056277278653,yes
user_1234,35.7289063222165,73.48189927921067,no,afternoon,rural,unsafe,none,18,male,10.551897315586992,sunny,Wednesday,no,0.3447249393396621,yes
user_1235,22.381322371531496,96.03467645743015,yes,morning,rural,unsafe,theft,25,female,10.58818827354187,foggy,Tuesday,no,0.8822886365807298,yes
user_1236,19.96232836078945,95.11960820305333,no,night,urban,safe,none,42,female,5.936848509109839,sunny,Monday,no,0.48668033782810916,no
user_1237,33.90576912539021,74.66027898816495,no,evening,suburban,safe,none,32,male,7.362970549086375,clear,Saturday,no,0.6670937427845565,no
user_1238,32.042954814142234,68.98606965659697,no,night,rural,unsafe,none,67,male,9.471046192655283,foggy,Tuesday,no,0.11818695394847466,no
user_1239,11.400234662747415,76.87452217892103,no,morning,suburban,safe,none,20,male,10.060073720768715,foggy,Monday,no,0.3510704834940489,no
user_1240,35.76085588801838,78.1786868873948,no,afternoon,rural,safe,none,43,female,2.2063370523647836,rainy,Thursday,no,0.5920087804475367,no
user_1241,19.989140489110596,79.66111141491858,no,afternoon,rural,safe,none,29,male,2.8370162210807655,foggy,Monday,no,0.5180415071088178,yes
user_1242,10.801661581839483,78.42199903318293,no,night,rural,safe,none,40,female,4.874706418818091,foggy,Wednesday,no,0.5396275090444598,yes
user_1243,24.751705320024577,96.32326206681729,no,morning,suburban,unsafe,none,59,female,11.029059204722902,sunny,Friday,no,0.7294770474733486,yes
user_1244,8.581100130117767,70.45238159495463,no,morning,urban,safe,none,36,male,1.0448595847559137,sunny,Monday,no,0.34007797232788817,no
user_1245,17.51434767763383,88.52116345266566,yes,afternoon,suburban,unsafe,burglary,60,male,14.262927488557423,clear,Thursday,no,0.19239128272541983,yes
user_1246,17.168910236636112,84.52112239167576,no,evening,urban,safe,none,28,male,7.48293826478161,sunny,Friday,yes,0.586446220530242,no
user_1247,23.73830750221577,82.54662317126098,no,night,rural,unsafe,none,66,female,11.280076808327728,rainy,Friday,no,0.7140773020941926,no
user_1248,25.07044049267656,84.71084939314088,no,night,urban,unsafe,none,44,female,3.3204281757081953,foggy,Saturday,no,0.8549349823402704,yes
user_1249,11.814909395968893,87.23498273308456,no,morning,rural,safe,none,35,female,12.047278076367473,rainy,Monday,no,0.13552227907463035,yes
user_1250,27.54744977039266,68.56120454198984,no,afternoon,rural,safe,none,56,female,14.698512385017846,clear,Monday,no,0.6843289674968682,no
user_1251,17.09003364290524,85.52166485730922,no,evening,urban,safe,none,42,male,13.505983310717117,sunny,Saturday,no,0.6005582965806716,yes
user_1252,24.415614707420016,73.89285601101817,no,night,urban,unsafe,none,21,female,7.354027168891015,rainy,Monday,no,0.5374423213918631,no
user_1253,36.00094687513122,86.65511372919867,no,night,urban,safe,none,21,female,11.393666113010637,foggy,Sunday,no,0.4661877048971417,yes
user_1254,35.96060951716009,78.741765319294,no,evening,rural,safe,none,61,female,9.455131789507451,sunny,Saturday,no,0.4987607807220814,no
user_1255,10.007975618394159,81.99673682485242,no,morning,suburban,safe,none,21,male,5.603199494087597,sunny,Monday,no,0.2502654476344446,no
user_1256,10.057943220552417,80.518150398218,no,evening,suburban,safe,none,42,female,14.944961478514674,clear,Saturday,no,0.22302811104346656,no
user_1257,19.110591438114675,73.04245898886535,yes,morning,suburban,safe,harassment,35,female,11.260209896424424,sunny,Monday,no,0.4270355062965411,no
user_1258,21.20290934442052,87.92734921738865,no,night,suburban,safe,none,24,female,5.143352520314009,foggy,Thursday,no,0.3652567745606964,no
user_1259,19.736219809011175,82.56396816894069,no,night,urban,safe,none,42,male,11.579972483896002,clear,Thursday,no,0.4108548435550753,yes
user_1260,18.43801987758529,78.53791544736984,no,morning,rural,unsafe,none,41,male,6.081945749707924,rainy,Thursday,no,0.6641906388254089,no
user_1261,28.812734281672117,94.58083924152035,no,night,rural,safe,none,69,female,2.319175337080633,foggy,Sunday,no,0.42933100853934625,yes
user_1262,9.223845359347733,79.8642481632626,no,morning,suburban,safe,none,20,male,7.685773325542861,sunny,Saturday,no,0.4401027491399975,yes
user_1263,20.84606104015305,69.99227130322716,no,morning,rural,safe,none,47,female,5.820139169044195,sunny,Tuesday,no,0.4172554168171615,yes
user_1264,29.282395460085418,92.24930633720237,no,afternoon,suburban,safe,none,34,male,7.802653289313019,rainy,Monday,no,0.29207039165368776,no
user_1265,28.176890161032247,79.54885077736,yes,afternoon,urban,unsafe,vandalism,33,female,4.023148299513005,rainy,Wednesday,no,0.14151104297528844,no
user_1266,14.9353861972598,83.75056904085172,no,night,urban,unsafe,none,66,female,11.774615347085835,clear,Thursday,no,0.8062308913670976,yes
user_1267,17.80710870285465,94.63446550355093,no,evening,rural,safe,none,37,male,11.247781989288143,sunny,Friday,yes,0.42190236709422135,no
user_1268,32.183692615038225,89.07519936547205,no,morning,rural,safe,none,27,male,1.5393507936349664,foggy,Sunday,no,0.7101974071903051,yes
user_1269,28.680279275648868,93.7382768423644,no,evening,urban,safe,none,66,male,2.8560056809205974,clear,Sunday,no,0.8872970100843628,yes
user_1270,24.897454992971923,82.89037715734958,no,afternoon,urban,unsafe,none,37,female,1.4298651062621577,rainy,Tuesday,yes,0.8580629137012422,yes
user_1271,13.216584038506152,93.11393419802648,no,evening,suburban,safe,none,62,female,7.747114013739444,clear,Monday,no,0.5133242523511892,yes
user_1272,16.805326244012413,78.38380567610469,no,night,rural,safe,none,25,male,11.808688628433986,foggy,Monday,no,0.5201832766820841,yes
user_1273,15.297688580284664,76.09057343826116,no,night,suburban,safe,none,59,male,7.170953674088983,rainy,Tuesday,no,0.3151653319841544,no
user_1274,11.36300869785165,69.10075299268202,no,morning,urban,safe,none,37,male,4.336291413549429,foggy,Tuesday,no,0.8765457163400748,yes
user_1275,9.820509592523159,90.46315163197241,no,morning,suburban,safe,none,40,male,9.282184662634052,rainy,Tuesday,no,0.43201772888084367,no
user_1276,33.2492970781814,92.57645364206132,no,afternoon,suburban,safe,none,59,female,12.409094804620118,rainy,Sunday,yes,0.39634912451101856,yes
user_1277,19.110441348670207,68.04268245177181,no,morning,suburban,unsafe,none,67,male,11.797353785488749,sunny,Friday,yes,0.4979359234239614,yes
user_1278,17.02152166240843,68.68375537898122,no,morning,rural,unsafe,none,67,male,5.4385845771355585,foggy,Sunday,yes,0.5102488975943611,no
user_1279,31.1958242847476,90.49970240712341,yes,night,urban,safe,vandalism,42,male,5.8389224617224516,rainy,Monday,yes,0.8877910451574741,yes
user_1280,18.66325547942594,76.63076017223631,no,afternoon,rural,unsafe,none,25,male,13.494391057006034,clear,Tuesday,no,0.8508221081781586,no
user_1281,9.114561093420777,79.86390743706967,no,morning,urban,safe,none,41,male,12.896300935024424,clear,Wednesday,no,0.39565662878371244,yes
user_1282,23.06871490562169,74.05550665475431,no,evening,rural,safe,none,52,male,12.792070631340454,rainy,Wednesday,no,0.2665288706117156,no
user_1283,14.196727185663772,92.37785247320744,no,afternoon,suburban,unsafe,none,29,female,12.091259801975337,clear,Thursday,yes,0.1398289325744033,no
user_1284,34.86402616404253,84.41444817661738,no,morning,urban,safe,none,38,female,6.889875160195029,rainy,Thursday,no,0.5577136106791736,no
user_1285,26.433485117620762,82.4614956274276,no,morning,rural,safe,none,65,male,8.37008427262699,clear,Monday,no,0.22101539224616068,no
user_1286,8.93867364127039,82.58220417411397,no,morning,suburban,safe,none,64,male,8.348235370258116,rainy,Saturday,no,0.8328039820197044,no
user_1287,33.229901487739326,78.88076534278515,yes,afternoon,rural,unsafe,assault,24,male,6.0692562837185395,foggy,Tuesday,no,0.7882506270574913,yes
user_1288,24.822735750493592,77.7170251386599,no,afternoon,suburban,safe,none,43,male,8.616881985594212,rainy,Tuesday,no,0.2856223437116999,yes
user_1289,27.15363103284552,93.90491548449981,no,night,urban,safe,none,35,male,8.601079004362298,sunny,Saturday,no,0.19319777717532835,no
user_1290,32.190742814289266,95.90931559109536,no,evening,suburban,unsafe,none,23,male,14.164632573907387,rainy,Saturday,no,0.31676766433502,yes
user_1291,13.105458820198642,92.47517942551531,no,morning,rural,safe,none,37,female,14.993980058007672,sunny,Wednesday,no,0.7732852503686695,no
user_1292,20.336518704284515,90.53286677730893,no,afternoon,urban,unsafe,none,49,female,13.244003340108678,rainy,Sunday,no,0.4903188219621184,yes
user_1293,32.555171872545216,81.64390377125372,no,night,rural,safe,none,53,male,3.754035712443058,foggy,Saturday,no,0.6159561657366553,yes
user_1294,31.194323419830322,74.51433679543494,yes,morning,urban,unsafe,burglary,22,female,13.510673708848076,foggy,Friday,no,0.3897931057167079,yes
user_1295,33.27971094463827,77.99516739550793,no,evening,rural,safe,none,63,male,8.118337247091912,rainy,Thursday,no,0.38645642656014967,no
user_1296,20.63935383936578,81.72730036606902,no,evening,suburban,unsafe,none,68,male,11.928362394011987,sunny,Sunday,yes,0.8635740416956583,yes
user_1297,28.206764693308475,90.97298570005435,yes,morning,suburban,safe,vandalism,21,female,4.232305277445372,sunny,Tuesday,no,0.6493294802572637,yes
user_1298,15.403232501421408,89.34455165010442,no,afternoon,suburban,unsafe,none,43,male,7.471618163507305,rainy,Wednesday,no,0.6029239443042056,yes
user_1299,31.81291340553308,76.37578981343498,no,afternoon,suburban,safe,none,37,male,11.413455687787469,foggy,Thursday,no,0.681617035263293,no
user_1300,21.420399185363618,75.85766027278973,no,morning,urban,safe,none,38,female,13.697529918882985,clear,Friday,no,0.4584961064681181,no
user_1301,32.036752140865715,89.3259358624631,no,night,rural,safe,none,32,male,14.823764684442674,foggy,Wednesday,no,0.555903998591579,yes
user_1302,17.055293783163194,76.27148754107037,no,evening,urban,safe,none,57,male,11.293662087838193,foggy,Monday,yes,0.14410347586517125,no
user_1303,26.54026480915695,76.74708520982517,no,morning,urban,safe,none,47,male,6.055959742998663,rainy,Tuesday,no,0.612674681366461,no
user_1304,24.670947242169216,94.26876982970727,yes,afternoon,rural,unsafe,vandalism,18,female,13.833622179011014,clear,Monday,yes,0.12889827359743872,yes
user_1305,18.60062737184333,81.32838337188068,no,evening,rural,safe,none,55,female,12.024446661828176,foggy,Monday,no,0.1393189747559066,no
user_1306,24.405021733810692,68.14558705166738,no,morning,suburban,safe,none,48,female,0.7333205570718808,foggy,Monday,no,0.3634589821798704,no
user_1307,26.03149432710169,95.58238984466588,no,evening,rural,safe,none,53,female,1.3145814734971617,sunny,Thursday,no,0.8686865459026915,no
user_1308,13.053995665064901,71.44964556451971,no,evening,urban,unsafe,none,51,female,14.025470137297633,rainy,Thursday,no,0.7812815352017545,yes
user_1309,15.712876397558247,74.32229646332877,no,night,urban,unsafe,none,41,male,13.195538136726947,sunny,Saturday,no,0.6470997975445276,yes
user_1310,34.555176722202546,73.96446874108301,no,morning,urban,unsafe,none,55,male,4.184898426408838,clear,Saturday,no,0.7296830971100254,yes
user_1311,35.791765597572564,93.58825786581458,no,night,suburban,unsafe,none,68,male,10.110827217320839,rainy,Friday,no,0.3447707001725669,yes
user_1312,14.844509557316478,73.60424328105162,yes,night,rural,safe,theft,28,male,7.542637698309514,sunny,Wednesday,yes,0.8529933477806351,yes
user_1313,28.621174411812355,74.33067721315321,no,night,urban,safe,none,42,male,14.866761553636145,clear,Thursday,no,0.46943915208700104,no
user_1314,9.691987299918324,78.54493819634891,no,evening,urban,unsafe,none,64,male,11.00245068166616,clear,Friday,no,0.5953411815686953,yes
user_1315,25.06917226619984,91.93017887779668,no,morning,urban,unsafe,none,48,female,3.1292614086301387,clear,Thursday,yes,0.28740591375973645,no
user_1316,27.234825990440875,74.64591564488995,no,evening,rural,safe,none,42,male,8.37018005847062,rainy,Thursday,no,0.7150638687783527,no
user_1317,18.00173706619494,70.40403387867721,yes,morning,suburban,safe,assault,38,female,12.548757796756025,foggy,Saturday,no,0.49340344108427636,yes
user_1318,18.087385532826808,96.60699888601663,no,evening,urban,safe,none,69,male,8.695121150596833,sunny,Wednesday,no,0.6616543820966913,yes
user_1319,8.75593368095053,75.1433914620773,yes,evening,urban,safe,vandalism,38,male,6.860958104125755,rainy,Wednesday,no,0.6473741984827927,yes
user_1320,28.46586512781441,85.18631462221471,no,morning,rural,safe,none,43,female,3.986098765461483,rainy,Monday,no,0.24597652296100475,yes
user_1321,20.870127441760445,80.06368257841451,no,afternoon,rural,safe,none,32,female,4.0771285588215225,sunny,Sunday,no,0.4400398085604793,yes
user_1322,12.224665067892655,69.13423403058421,no,afternoon,suburban,safe,none,68,female,12.074781523717185,sunny,Tuesday,no,0.6813334465475587,yes
user_1323,10.259849048629395,91.51323156864284,no,evening,urban,safe,none,27,female,7.518709893388829,rainy,Wednesday,no,0.45198807781631745,yes
user_1324,11.379827140757769,93.13935632691454,yes,morning,urban,safe,assault,46,male,7.66976007078695,foggy,Wednesday,no,0.32746889039367694,no
user_1325,11.286480018457668,89.68224865777286,yes,afternoon,rural,safe,assault,55,male,3.6525416673018345,clear,Wednesday,no,0.45574845436088296,no
user_1326,30.066390042738643,95.79841168163925,no,night,suburban,safe,none,49,male,1.9307983425262942,rainy,Thursday,no,0.8891158523199325,yes
user_1327,26.78954132413095,70.34734787737038,yes,afternoon,urban,safe,burglary,20,male,12.947127252060856,foggy,Sunday,no,0.5561935614200552,no
user_1328,18.656903124088167,85.19280615321777,no,night,suburban,safe,none,18,female,7.627219857143071,foggy,Saturday,yes,0.30018734086029186,no
user_1329,12.915331135611096,87.75478962852098,no,night,rural,unsafe,none,28,female,13.00202003135368,sunny,Wednesday,yes,0.14166010992463313,yes
user_1330,18.97922715137082,89.21799957482921,no,evening,rural,safe,none,43,male,5.838822703477038,sunny,Friday,no,0.6239975889831194,yes
user_1331,28.942429027872706,82.86385881748912,yes,evening,suburban,safe,harassment,50,male,11.864829420690807,sunny,Sunday,no,0.20295012540082347,no
user_1332,24.677467974644827,76.92297390403823,no,morning,suburban,unsafe,none,31,female,14.406313941792579,sunny,Tuesday,no,0.8088725714622542,yes
user_1333,11.197999758630761,85.51368420979017,no,morning,suburban,safe,none,65,female,13.713793885914075,rainy,Saturday,no,0.3712417957252523,yes
user_1334,21.84049730693481,77.00633072505178,no,evening,urban,safe,none,56,female,8.862813872125448,rainy,Sunday,no,0.17083215384870637,no
user_1335,28.040873053099627,78.51294106177619,no,afternoon,urban,safe,none,51,male,10.771451754579326,sunny,Saturday,no,0.4111299233043346,yes
user_1336,33.44166156194389,73.82872142536178,no,morning,urban,safe,none,39,male,2.1962294667243443,sunny,Friday,no,0.2153578773167439,no
user_1337,26.80668699406301,85.41432671212584,no,afternoon,suburban,safe,none,62,male,9.065156279821677,foggy,Sunday,no,0.6049905288943126,yes
user_1338,31.768350697628232,81.3467101661714,no,night,rural,safe,none,18,male,2.1509707672511524,clear,Saturday,no,0.13924732507279167,no
user_1339,20.823963319836302,76.73878930664708,no,morning,suburban,safe,none,47,female,7.726103675622001,sunny,Monday,yes,0.6521332708202782,yes
user_1340,12.034329489790908,71.24735711071071,yes,night,suburban,unsafe,vandalism,24,male,12.39368915428464,sunny,Wednesday,no,0.20488145411723196,yes
user_1341,8.386086371587941,79.87070528703174,yes,evening,rural,unsafe,vandalism,67,male,1.7014094840765577,clear,Tuesday,no,0.7252696095641046,yes
user_1342,27.589648672787924,74.38270703512671,no,afternoon,rural,safe,none,31,male,13.543540212974241,foggy,Tuesday,no,0.7402753627796839,yes
user_1343,29.716724341796517,70.27506630872281,no,afternoon,suburban,safe,none,20,male,10.209360477148818,rainy,Thursday,yes,0.2471219548440777,yes
user_1344,22.098047705264417,93.03091651618575,yes,night,rural,safe,harassment,62,female,12.670489102049473,rainy,Sunday,no,0.8706840427962064,yes
user_1345,12.774154368125824,95.64956543126276,yes,afternoon,suburban,safe,vandalism,37,male,11.0786909075834,foggy,Saturday,yes,0.37102945773499063,no
user_1346,23.054669626444586,87.98173362235227,no,afternoon,suburban,safe,none,33,female,7.4156467980602025,clear,Monday,no,0.5110019408496488,yes
user_1347,30.498726783630076,68.45378721490667,yes,evening,rural,safe,theft,34,female,4.937757310947076,foggy,Monday,no,0.19297804768618365,no
user_1348,20.43485803403371,92.52732233876469,no,night,suburban,safe,none,21,female,7.038895170628316,foggy,Tuesday,no,0.1243684063230023,no
user_1349,20.919243532292835,89.09006609875917,no,night,rural,safe,none,66,female,3.912810248667669,foggy,Monday,no,0.8889201281819358,no
user_1350,9.665312892121747,82.28551507778208,no,evening,suburban,safe,none,28,male,0.6074772363783079,sunny,Friday,no,0.6678896282281044,no
user_1351,20.345662113200074,78.7802841376548,yes,afternoon,urban,safe,vandalism,47,female,14.284607400740649,clear,Friday,no,0.2917335054263194,yes
user_1352,14.439063995792134,72.51557270410459,no,afternoon,suburban,safe,none,18,female,13.965080781647417,sunny,Saturday,no,0.6617310943830321,no
user_1353,18.90302392393741,74.69947550156607,yes,night,suburban,safe,harassment,25,male,13.756505709789097,rainy,Tuesday,no,0.20594147908769733,no
user_1354,17.13664295571542,91.38609884800178,no,night,urban,safe,none,34,female,1.1686392907174947,foggy,Tuesday,no,0.8172954546491698,yes
user_1355,14.077404844375543,93.79478705784574,no,afternoon,suburban,safe,none,38,female,3.361170356891031,rainy,Thursday,no,0.2064245667714876,no
user_1356,34.64124015097845,78.09905480352377,no,afternoon,rural,safe,none,24,male,3.759605328441701,foggy,Monday,no,0.21827842964275979,no
user_1357,36.03105183843897,73.60414024281495,no,evening,rural,safe,none,66,male,7.324457496296776,sunny,Sunday,yes,0.8304814067116427,no
user_1358,18.149469713306104,94.72651449884923,yes,morning,rural,safe,theft,25,female,0.7983287226523343,sunny,Saturday,no,0.7143785929744019,yes
user_1359,13.880427221331189,75.77610170027877,yes,evening,suburban,safe,assault,52,male,8.060001589180107,foggy,Saturday,no,0.3637981489886317,yes
user_1360,25.975381419683885,82.98757637511504,no,evening,urban,safe,none,40,male,6.994195682638455,rainy,Saturday,no,0.4986054689253706,no
user_1361,25.954538330875756,95.40939157386678,no,afternoon,suburban,safe,none,26,male,11.911643062296191,clear,Saturday,no,0.17273420990655824,yes
user_1362,14.347789363078268,72.18907378862934,yes,night,rural,safe,theft,52,male,4.625054760279999,sunny,Sunday,no,0.4081296199906689,yes
user_1363,23.31632298410374,89.91052490806543,no,night,rural,safe,none,59,male,5.887441776116953,foggy,Monday,no,0.29426223259970796,no
user_1364,30.869552925796864,94.73046526883383,no,morning,rural,safe,none,33,female,1.3665763045572341,sunny,Tuesday,no,0.37129870168700707,yes
user_1365,16.459615413018497,81.28954761323236,no,night,suburban,safe,none,69,female,5.306120601450065,foggy,Tuesday,no,0.4077369172112836,yes
user_1366,16.53432663526027,81.22597636938417,no,evening,urban,safe,none,53,male,1.3992379388066976,sunny,Thursday,no,0.6529958798956403,yes
user_1367,18.831986126204775,68.58431317257424,no,afternoon,rural,unsafe,none,28,female,3.7036085332565998,foggy,Saturday,no,0.3043525477702719,yes
user_1368,9.607311758978264,76.43500320787409,no,morning,urban,safe,none,32,male,9.046499736955491,rainy,Sunday,no,0.28754230608232134,no
user_1369,22.545772365797227,72.153597649316,yes,night,rural,unsafe,burglary,57,female,8.398326115946269,sunny,Tuesday,no,0.2565712621425549,no
user_1370,12.286344419454643,73.26093596319025,yes,afternoon,rural,safe,assault,67,female,14.08843234017279,clear,Monday,no,0.11046108410643765,yes
user_1371,25.627832304452348,93.50288607873972,no,evening,urban,safe,none,45,male,1.3573882681350415,rainy,Wednesday,no,0.37868664296255117,yes
user_1372,34.24350916062643,93.1729530341874,no,afternoon,urban,safe,none,40,male,2.8445516986292776,clear,Wednesday,no,0.4812979730951702,yes
user_1373,10.40551014691192,92.27845167827381,yes,morning,suburban,unsafe,theft,34,female,5.536626480282173,clear,Saturday,no,0.6018180276661714,yes
user_1374,25.273089470898555,81.62897063966741,no,night,suburban,safe,none,64,male,1.959378611184564,clear,Thursday,no,0.40852694995774796,yes
user_1375,18.700647576006336,81.83344431095759,no,evening,suburban,safe,none,54,male,7.277518436203525,rainy,Sunday,no,0.659638124131742,no
user_1376,20.889279309628833,94.21471602291906,no,evening,urban,safe,none,52,female,5.225580039849888,foggy,Tuesday,no,0.47719871603766395,yes
user_1377,10.959583428692056,74.29600063964655,no,afternoon,rural,safe,none,35,female,2.2735370584643526,rainy,Thursday,no,0.5259073948915679,yes
user_1378,10.500867547304003,88.67485921846654,no,afternoon,rural,unsafe,none,41,female,10.150057812736598,foggy,Friday,no,0.7675091911126096,yes
user_1379,28.667293812476867,73.26564218797681,yes,night,urban,safe,burglary,61,male,3.9720492700116883,clear,Friday,no,0.41750840575388337,yes
user_1380,35.852219196413664,78.00760116543282,no,morning,rural,unsafe,none,53,female,11.506769581491113,rainy,Wednesday,no,0.5024958579883263,yes
user_1381,32.90495115401086,70.35012632156344,yes,night,rural,safe,burglary,50,female,12.486828623547453,foggy,Sunday,no,0.8723394492999674,yes
user_1382,35.42737788901512,95.27816571112007,no,evening,urban,unsafe,none,53,female,8.18392420892443,rainy,Monday,yes,0.37836234851363615,no
user_1383,29.789023505304886,94.8502903862134,yes,afternoon,suburban,safe,vandalism,26,female,6.484932973018199,foggy,Saturday,yes,0.2550576085414904,yes
user_1384,23.409486397759306,77.38536831832616,no,morning,urban,safe,none,46,female,11.99729887248079,rainy,Saturday,no,0.6991466332191677,no
user_1385,27.492850301826046,78.09932861869957,no,evening,urban,safe,none,35,female,6.8345518787230395,rainy,Saturday,no,0.530399368614719,yes
user_1386,27.389882028411414,94.02923797512463,no,night,urban,safe,none,67,male,6.4257050955998505,foggy,Tuesday,no,0.4196878619166743,no
user_1387,30.604893258578187,69.56134978642572,no,morning,urban,unsafe,none,42,male,2.652420471658946,sunny,Monday,no,0.12002530569921106,yes
user_1388,11.946210597456215,83.45131379069427,no,evening,urban,unsafe,none,39,male,5.63049950009079,sunny,Sunday,no,0.6203569636976808,yes
user_1389,13.597439339793034,77.11586967915676,no,night,suburban,safe,none,63,male,13.58485483175402,foggy,Monday,no,0.5465014501873781,no
user_1390,19.183341731574792,86.06117854314783,no,night,rural,safe,none,27,female,14.130007208066525,sunny,Sunday,no,0.6558673571877611,yes
user_1391,10.508491899911794,83.00133076380338,no,evening,urban,safe,none,38,male,3.8306753714044373,foggy,Monday,no,0.604124842906661,yes
user_1392,26.068278627963657,80.66670375452618,no,afternoon,rural,safe,none,61,female,6.101679609202116,sunny,Sunday,yes,0.4566033916585881,no
user_1393,17.859567999990208,92.0935112443778,no,evening,urban,safe,none,28,female,5.126217338129557,sunny,Thursday,no,0.2477754691562055,yes
user_1394,22.282905051748937,85.89348457782661,yes,morning,rural,unsafe,assault,63,male,2.3859017708350128,sunny,Friday,no,0.12939185168720135,yes
user_1395,36.64265671573485,74.60641629021985,no,afternoon,urban,safe,none,36,male,6.986614096380823,clear,Monday,no,0.3440686179439476,no
user_1396,33.369370624922595,71.33698074756397,no,night,suburban,unsafe,none,20,male,13.214294328053432,foggy,Wednesday,no,0.7991720388037152,no
user_1397,20.55662977662263,96.65023931760962,no,evening,rural,safe,none,52,female,6.513084609690904,rainy,Tuesday,yes,0.6395403727927912,no
user_1398,16.65235960650417,70.35356047504258,no,afternoon,suburban,safe,none,27,male,8.761090685369547,sunny,Monday,no,0.5482053477503657,no
user_1399,12.821258184447906,87.9183739400288,no,afternoon,urban,safe,none,65,female,13.785775534389698,foggy,Thursday,no,0.18913123002961163,no
user_1400,16.91779832332531,82.26243942106757,no,afternoon,urban,safe,none,54,male,11.617782603112612,sunny,Monday,no,0.446263289330166,yes
user_1401,18.350551489033364,93.47147806296323,no,morning,urban,unsafe,none,64,male,0.6432464290101616,clear,Thursday,yes,0.14906454086326326,no
user_1402,19.68615633307578,69.84094791167766,yes,morning,suburban,safe,assault,39,male,2.64556534101046,sunny,Monday,no,0.32885606924998656,no
user_1403,28.983241625676403,89.65763319378428,no,night,urban,safe,none,61,male,3.938608140445305,clear,Thursday,no,0.35877880744738044,yes
user_1404,24.37166209452254,85.58288405567856,no,morning,rural,unsafe,none,44,female,3.0477829093106337,rainy,Monday,no,0.7411159572976841,no
user_1405,25.243566647464743,83.54709479791303,yes,night,suburban,safe,vandalism,20,male,10.137551248287481,foggy,Sunday,yes,0.4023933427201942,yes
user_1406,27.76813512004177,92.50731396273883,no,evening,suburban,unsafe,none,23,female,9.854915486396282,sunny,Sunday,no,0.7884044009288098,no
user_1407,36.97606014104657,89.00930642636546,yes,evening,suburban,safe,vandalism,42,female,10.125889188968808,rainy,Monday,no,0.8078721284231108,no
user_1408,32.28299283109955,71.2619359657325,no,afternoon,urban,safe,none,44,female,1.8149712409627325,rainy,Sunday,no,0.36471215365144694,no
user_1409,25.50837999306549,77.96294036627106,no,morning,rural,safe,none,48,female,9.805367350108313,rainy,Thursday,no,0.5733259670004335,no
user_1410,33.62765672609979,92.07725175214976,yes,evening,urban,safe,assault,35,male,12.120524886378883,rainy,Thursday,no,0.7758751552525828,yes
user_1411,10.447813041308391,92.57061529894294,no,morning,urban,safe,none,41,male,1.5560791559416025,clear,Wednesday,yes,0.5614328716776105,yes
user_1412,25.965407017487326,78.33476030607227,no,evening,rural,safe,none,47,female,9.951749159444534,rainy,Friday,no,0.6415354753607405,yes
user_1413,36.5201614791464,83.71119127410455,yes,morning,rural,unsafe,assault,66,female,5.503730720584594,rainy,Friday,no,0.255423294634443,yes
user_1414,36.68320166120851,71.29843609165462,no,morning,urban,unsafe,none,69,male,5.417985099009175,rainy,Wednesday,no,0.5694251591538504,yes
user_1415,14.340738563759686,94.46866922892494,no,night,suburban,safe,none,39,female,3.9087804948117757,rainy,Saturday,no,0.7486806451633381,no
user_1416,23.307004625341477,86.82830362665862,no,morning,suburban,safe,none,50,female,6.556192208897686,clear,Monday,no,0.20807890039322158,no
user_1417,31.52197311075669,70.63030986826192,yes,afternoon,suburban,unsafe,harassment,69,female,10.914835880167628,sunny,Friday,no,0.8774693474888927,no
user_1418,35.65722920585767,74.90303506446597,yes,night,urban,safe,assault,34,female,5.874900249032363,rainy,Monday,no,0.8556756342083024,no
user_1419,11.115365628653905,92.75352937571338,no,night,rural,unsafe,none,34,female,9.912278116546455,sunny,Monday,no,0.8801078931831078,no
user_1420,34.018524709988014,68.20435567745129,yes,afternoon,rural,safe,vandalism,48,male,8.02791601670343,sunny,Thursday,no,0.4365296531017615,no
user_1421,13.287966031835124,96.22940861097968,yes,night,suburban,safe,burglary,31,male,3.0244720897185697,clear,Saturday,no,0.7387031520263617,yes
user_1422,12.455555936844497,78.77107626531591,no,afternoon,rural,safe,none,69,female,10.677558343629528,sunny,Monday,yes,0.760612093956674,no
